(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         4.72871,          0.00000)  (         0.00000,          0.00000)  (         4.95951,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         4.95951,          0.00000)  (         0.00000,          0.00000)  (         5.18004,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         5.18004,          0.00000)  (         0.00000,          0.00000)  (         5.39156,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         5.39156,          0.00000)  (         0.00000,          0.00000)  (         5.59508,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         5.59508,          0.00000)  (         0.00000,          0.00000)  (         5.79146,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         5.79146,          0.00000)  (         0.00000,          0.00000)  (         5.98140,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         5.98140,          0.00000)  (         0.00000,          0.00000)  (         6.16548,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         6.16548,          0.00000)  (         0.00000,          0.00000)  (         6.34423,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         6.34423,          0.00000)  (         0.00000,          0.00000)  (         6.51807,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         6.51807,          0.00000)  (         0.00000,          0.00000)  (         6.68740,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         6.68740,          0.00000)  (         0.00000,          0.00000)  (         6.85255,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         6.85255,          0.00000)  (         0.00000,          0.00000)  (         7.01381,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         7.01381,          0.00000)  (         0.00000,          0.00000)  (         7.17144,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         7.17144,          0.00000)  (         0.00000,          0.00000)  (         7.32568,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         7.32568,          0.00000)  (         0.00000,          0.00000)  (         7.47674,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         7.47674,          0.00000)  (         0.00000,          0.00000)  (         7.62481,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         7.62481,          0.00000)  (         0.00000,          0.00000)  (         7.77006,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         7.77006,          0.00000)  (         0.00000,          0.00000)  (         7.91264,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
(         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         7.91264,          0.00000)  (         0.00000,          0.00000)  (         8.05270,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  (         0.00000,          0.00000)  
