   1.7817818e+00   1.2378059e-02   1.2171470e+00
   1.7917918e+00   1.2815730e-02   1.2217055e+00
   1.8018018e+00   1.3285629e-02   1.2263914e+00
   1.8118118e+00   1.3790689e-02   1.2312103e+00
   1.8218218e+00   1.4334134e-02   1.2361678e+00
   1.8318318e+00   1.4919513e-02   1.2412702e+00
   1.8418418e+00   1.5550735e-02   1.2465240e+00
   1.8518519e+00   1.6232111e-02   1.2519360e+00
   1.8618619e+00   1.6968395e-02   1.2575135e+00
   1.8718719e+00   1.7764838e-02   1.2632641e+00
   1.8818819e+00   1.8627246e-02   1.2691959e+00
   1.8918919e+00   1.9562038e-02   1.2753176e+00
   1.9019019e+00   2.0576324e-02   1.2816380e+00
   1.9119119e+00   2.1677985e-02   1.2881666e+00
   1.9219219e+00   2.2875759e-02   1.2949136e+00
   1.9319319e+00   2.4179350e-02   1.3018894e+00
   1.9419419e+00   2.5599543e-02   1.3091053e+00
   1.9519520e+00   2.7148331e-02   1.3165728e+00
   1.9619620e+00   2.8839067e-02   1.3243042e+00
   1.9719720e+00   3.0686632e-02   1.3323124e+00
   1.9819820e+00   3.2707616e-02   1.3406107e+00
   1.9919920e+00   3.4920542e-02   1.3492132e+00
   2.0020020e+00   3.7346095e-02   1.3581344e+00
   2.0120120e+00   4.0007399e-02   1.3673891e+00
   2.0220220e+00   4.2930322e-02   1.3769929e+00
   2.0320320e+00   4.6143812e-02   1.3869612e+00
   2.0420420e+00   4.9680287e-02   1.3973100e+00
   2.0520521e+00   5.3576059e-02   1.4080550e+00
   2.0620621e+00   5.7871812e-02   1.4192117e+00
   2.0720721e+00   6.2613128e-02   1.4307948e+00
   2.0820821e+00   6.7851067e-02   1.4428181e+00
   2.0920921e+00   7.3642800e-02   1.4552937e+00
   2.1021021e+00   8.0052280e-02   1.4682315e+00
   2.1121121e+00   8.7150971e-02   1.4816380e+00
   2.1221221e+00   9.5018578e-02   1.4955156e+00
   2.1321321e+00   1.0374380e-01   1.5098610e+00
   2.1421421e+00   1.1342503e-01   1.5246634e+00
   2.1521522e+00   1.2417099e-01   1.5399029e+00
   2.1621622e+00   1.3610116e-01   1.5555476e+00
   2.1721722e+00   1.4934597e-01   1.5715506e+00
   2.1821822e+00   1.6404657e-01   1.5878466e+00
   2.1921922e+00   1.8035401e-01   1.6043480e+00
   2.2022022e+00   1.9842753e-01   1.6209395e+00
   2.2122122e+00   2.1843173e-01   1.6374734e+00
   2.2222222e+00   2.4053227e-01   1.6537635e+00
   2.2322322e+00   2.6488956e-01   1.6695795e+00
   2.2422422e+00   2.9165015e-01   1.6846412e+00
   2.2522523e+00   3.2093537e-01   1.6986140e+00
   2.2622623e+00   3.5282691e-01   1.7111063e+00
   2.2722723e+00   3.8734942e-01   1.7216700e+00
   2.2822823e+00   4.2445043e-01   1.7298059e+00
   2.2922923e+00   4.6397891e-01   1.7349753e+00
   2.3023023e+00   5.0566421e-01   1.7366194e+00
   2.3123123e+00   5.4909844e-01   1.7341884e+00
   2.3223223e+00   5.9372600e-01   1.7271787e+00
   2.3323323e+00   6.3884457e-01   1.7151773e+00
   2.3423423e+00   6.8362133e-01   1.6979096e+00
   2.3523524e+00   7.2712672e-01   1.6752839e+00
   2.3623624e+00   7.6838551e-01   1.6474264e+00
   2.3723724e+00   8.0644112e-01   1.6146977e+00
   2.3823824e+00   8.4042573e-01   1.5776868e+00
   2.3923924e+00   8.6962648e-01   1.5371796e+00
   2.4024024e+00   8.9353754e-01   1.4941060e+00
   2.4124124e+00   9.1189038e-01   1.4494722e+00
   2.4224224e+00   9.2465857e-01   1.4042883e+00
   2.4324324e+00   9.3203841e-01   1.3595019e+00
   2.4424424e+00   9.3441085e-01   1.3159455e+00
   2.4524525e+00   9.3229231e-01   1.2743024e+00
   2.4624625e+00   9.2628268e-01   1.2350914e+00
   2.4724725e+00   9.1701692e-01   1.1986684e+00
   2.4824825e+00   9.0512487e-01   1.1652406e+00
   2.4924925e+00   8.9120112e-01   1.1348877e+00
   2.5025025e+00   8.7578519e-01   1.1075876e+00
   2.5125125e+00   8.5935064e-01   1.0832404e+00
   2.5225225e+00   8.4230139e-01   1.0616925e+00
   2.5325325e+00   8.2497317e-01   1.0427550e+00
   2.5425425e+00   8.0763836e-01   1.0262202e+00
   2.5525526e+00   7.9051265e-01   1.0118734e+00
   2.5625626e+00   7.7376258e-01   9.9950144e-01
   2.5725726e+00   7.5751300e-01   9.8889931e-01
   2.5825826e+00   7.4185421e-01   9.7987366e-01
   2.5925926e+00   7.2684830e-01   9.7224516e-01
   2.6026026e+00   7.1253475e-01   9.6584958e-01
   2.6126126e+00   6.9893516e-01   9.6053788e-01
   2.6226226e+00   6.8605720e-01   9.5617586e-01
   2.6326326e+00   6.7389794e-01   9.5264335e-01
   2.6426426e+00   6.6244643e-01   9.4983322e-01
   2.6526527e+00   6.5168588e-01   9.4765029e-01
   2.6626627e+00   6.4159534e-01   9.4601022e-01
   2.6726727e+00   6.3215099e-01   9.4483840e-01
   2.6826827e+00   6.2332723e-01   9.4406892e-01
   2.6926927e+00   6.1509745e-01   9.4364359e-01
   2.7027027e+00   6.0743461e-01   9.4351105e-01
   2.7127127e+00   6.0031173e-01   9.4362600e-01
   2.7227227e+00   5.9370222e-01   9.4394845e-01
   2.7327327e+00   5.8758005e-01   9.4444309e-01
   2.7427427e+00   5.8192003e-01   9.4507873e-01
   2.7527528e+00   5.7669779e-01   9.4582779e-01
   2.7627628e+00   5.7188996e-01   9.4666587e-01
   2.7727728e+00   5.6747410e-01   9.4757137e-01
   2.7827828e+00   5.6342877e-01   9.4852512e-01
   2.7927928e+00   5.5973352e-01   9.4951014e-01
   2.8028028e+00   5.5636881e-01   9.5051135e-01
   2.8128128e+00   5.5331602e-01   9.5151535e-01
   2.8228228e+00   5.5055743e-01   9.5251022e-01
   2.8328328e+00   5.4807610e-01   9.5348539e-01
   2.8428428e+00   5.4585591e-01   9.5443144e-01
   2.8528529e+00   5.4388145e-01   9.5534002e-01
   2.8628629e+00   5.4213803e-01   9.5620370e-01
   2.8728729e+00   5.4061158e-01   9.5701591e-01
   2.8828829e+00   5.3928865e-01   9.5777085e-01
   2.8928929e+00   5.3815635e-01   9.5846340e-01
   2.9029029e+00   5.3720231e-01   9.5908908e-01
   2.9129129e+00   5.3641468e-01   9.5964397e-01
   2.9229229e+00   5.3578206e-01   9.6012472e-01
   2.9329329e+00   5.3529348e-01   9.6052844e-01
   2.9429429e+00   5.3493838e-01   9.6085272e-01
   2.9529530e+00   5.3470659e-01   9.6109557e-01
   2.9629630e+00   5.3458831e-01   9.6125541e-01
   2.9729730e+00   5.3457408e-01   9.6133104e-01
   2.9829830e+00   5.3465477e-01   9.6132163e-01
   2.9929930e+00   5.3482160e-01   9.6122669e-01
   3.0030030e+00   5.3506606e-01   9.6104606e-01
   3.0130130e+00   5.3537996e-01   9.6077989e-01
   3.0230230e+00   5.3575540e-01   9.6042865e-01
   3.0330330e+00   5.3618478e-01   9.5999308e-01
   3.0430430e+00   5.3666077e-01   9.5947421e-01
   3.0530531e+00   5.3717633e-01   9.5887333e-01
   3.0630631e+00   5.3772469e-01   9.5819200e-01
   3.0730731e+00   5.3829939e-01   9.5743202e-01
   3.0830831e+00   5.3889421e-01   9.5659539e-01
   3.0930931e+00   5.3950326e-01   9.5568438e-01
   3.1031031e+00   5.4012090e-01   9.5470144e-01
   3.1131131e+00   5.4074178e-01   9.5364921e-01
   3.1231231e+00   5.4136087e-01   9.5253053e-01
   3.1331331e+00   5.4197338e-01   9.5134840e-01
   3.1431431e+00   5.4257486e-01   9.5010598e-01
   3.1531532e+00   5.4316113e-01   9.4880655e-01
   3.1631632e+00   5.4372831e-01   9.4745355e-01
   3.1731732e+00   5.4427281e-01   9.4605050e-01
   3.1831832e+00   5.4479134e-01   9.4460101e-01
   3.1931932e+00   5.4528092e-01   9.4310880e-01
   3.2032032e+00   5.4573885e-01   9.4157763e-01
   3.2132132e+00   5.4616271e-01   9.4001130e-01
   3.2232232e+00   5.4655038e-01   9.3841366e-01
   3.2332332e+00   5.4690003e-01   9.3678856e-01
   3.2432432e+00   5.4721010e-01   9.3513984e-01
   3.2532533e+00   5.4747930e-01   9.3347135e-01
   3.2632633e+00   5.4770662e-01   9.3178689e-01
   3.2732733e+00   5.4789128e-01   9.3009022e-01
   3.2832833e+00   5.4803277e-01   9.2838504e-01
   3.2932933e+00   5.4813082e-01   9.2667498e-01
   3.3033033e+00   5.4818539e-01   9.2496358e-01
   3.3133133e+00   5.4819664e-01   9.2325429e-01
   3.3233233e+00   5.4816495e-01   9.2155045e-01
   3.3333333e+00   5.4809092e-01   9.1985530e-01
   3.3433433e+00   5.4797528e-01   9.1817194e-01
   3.3533534e+00   5.4781899e-01   9.1650334e-01
   3.3633634e+00   5.4762311e-01   9.1485234e-01
   3.3733734e+00   5.4738890e-01   9.1322164e-01
   3.3833834e+00   5.4711772e-01   9.1161378e-01
   3.3933934e+00   5.4681106e-01   9.1003116e-01
   3.4034034e+00   5.4647051e-01   9.0847602e-01
   3.4134134e+00   5.4609776e-01   9.0695045e-01
   3.4234234e+00   5.4569460e-01   9.0545638e-01
   3.4334334e+00   5.4526286e-01   9.0399559e-01
   3.4434434e+00   5.4480445e-01   9.0256971e-01
   3.4534535e+00   5.4432132e-01   9.0118019e-01
   3.4634635e+00   5.4381546e-01   8.9982836e-01
   3.4734735e+00   5.4328889e-01   8.9851538e-01
   3.4834835e+00   5.4274365e-01   8.9724227e-01
   3.4934935e+00   5.4218177e-01   8.9600993e-01
   3.5035035e+00   5.4160532e-01   8.9481909e-01
   3.5135135e+00   5.4101632e-01   8.9367037e-01
   3.5235235e+00   5.4041679e-01   8.9256425e-01
   3.5335335e+00   5.3980875e-01   8.9150110e-01
   3.5435435e+00   5.3919417e-01   8.9048117e-01
   3.5535536e+00   5.3857498e-01   8.8950458e-01
   3.5635636e+00   5.3795310e-01   8.8857138e-01
   3.5735736e+00   5.3733039e-01   8.8768150e-01
   3.5835836e+00   5.3670866e-01   8.8683477e-01
   3.5935936e+00   5.3608969e-01   8.8603094e-01
   3.6036036e+00   5.3547518e-01   8.8526969e-01
   3.6136136e+00   5.3486680e-01   8.8455060e-01
   3.6236236e+00   5.3426615e-01   8.8387321e-01
   3.6336336e+00   5.3367478e-01   8.8323695e-01
   3.6436436e+00   5.3309418e-01   8.8264125e-01
   3.6536537e+00   5.3252576e-01   8.8208542e-01
   3.6636637e+00   5.3197090e-01   8.8156877e-01
   3.6736737e+00   5.3143090e-01   8.8109055e-01
   3.6836837e+00   5.3090700e-01   8.8064996e-01
   3.6936937e+00   5.3040038e-01   8.8024617e-01
   3.7037037e+00   5.2991217e-01   8.7987833e-01
   3.7137137e+00   5.2944343e-01   8.7954555e-01
   3.7237237e+00   5.2899516e-01   8.7924690e-01
   3.7337337e+00   5.2856830e-01   8.7898148e-01
   3.7437437e+00   5.2816375e-01   8.7874831e-01
   3.7537538e+00   5.2778233e-01   8.7854644e-01
   3.7637638e+00   5.2742484e-01   8.7837490e-01
   3.7737738e+00   5.2709199e-01   8.7823271e-01
   3.7837838e+00   5.2678446e-01   8.7811886e-01
   3.7937938e+00   5.2650288e-01   8.7803239e-01
   3.8038038e+00   5.2624784e-01   8.7797228e-01
   3.8138138e+00   5.2601985e-01   8.7793755e-01
   3.8238238e+00   5.2581941e-01   8.7792721e-01
   3.8338338e+00   5.2564698e-01   8.7794028e-01
   3.8438438e+00   5.2550294e-01   8.7797577e-01
   3.8538539e+00   5.2538768e-01   8.7803271e-01
   3.8638639e+00   5.2530151e-01   8.7811014e-01
   3.8738739e+00   5.2524473e-01   8.7820710e-01
   3.8838839e+00   5.2521760e-01   8.7832266e-01
   3.8938939e+00   5.2522034e-01   8.7845588e-01
   3.9039039e+00   5.2525315e-01   8.7860583e-01
   3.9139139e+00   5.2531620e-01   8.7877161e-01
   3.9239239e+00   5.2540960e-01   8.7895233e-01
   3.9339339e+00   5.2553349e-01   8.7914710e-01
   3.9439439e+00   5.2568793e-01   8.7935506e-01
   3.9539540e+00   5.2587299e-01   8.7957536e-01
   3.9639640e+00   5.2608871e-01   8.7980716e-01
   3.9739740e+00   5.2633509e-01   8.8004963e-01
   3.9839840e+00   5.2661214e-01   8.8030198e-01
   3.9939940e+00   5.2691983e-01   8.8056341e-01
   4.0040040e+00   5.2725811e-01   8.8083315e-01
   4.0140140e+00   5.2762693e-01   8.8111043e-01
   4.0240240e+00   5.2802620e-01   8.8139451e-01
   4.0340340e+00   5.2845585e-01   8.8168466e-01
   4.0440440e+00   5.2891576e-01   8.8198016e-01
   4.0540541e+00   5.2940581e-01   8.8228032e-01
   4.0640641e+00   5.2992588e-01   8.8258445e-01
   4.0740741e+00   5.3047581e-01   8.8289188e-01
   4.0840841e+00   5.3105546e-01   8.8320195e-01
   4.0940941e+00   5.3166466e-01   8.8351403e-01
   4.1041041e+00   5.3230324e-01   8.8382748e-01
   4.1141141e+00   5.3297101e-01   8.8414169e-01
   4.1241241e+00   5.3366779e-01   8.8445607e-01
   4.1341341e+00   5.3439338e-01   8.8477002e-01
   4.1441441e+00   5.3514757e-01   8.8508298e-01
   4.1541542e+00   5.3593014e-01   8.8539438e-01
   4.1641642e+00   5.3674088e-01   8.8570367e-01
   4.1741742e+00   5.3757957e-01   8.8601032e-01
   4.1841842e+00   5.3844598e-01   8.8631380e-01
   4.1941942e+00   5.3933986e-01   8.8661360e-01
   4.2042042e+00   5.4026099e-01   8.8690922e-01
   4.2142142e+00   5.4120912e-01   8.8720018e-01
   4.2242242e+00   5.4218400e-01   8.8748598e-01
   4.2342342e+00   5.4318538e-01   8.8776617e-01
   4.2442442e+00   5.4421300e-01   8.8804028e-01
   4.2542543e+00   5.4526662e-01   8.8830787e-01
   4.2642643e+00   5.4634596e-01   8.8856849e-01
   4.2742743e+00   5.4745077e-01   8.8882173e-01
   4.2842843e+00   5.4858079e-01   8.8906715e-01
   4.2942943e+00   5.4973573e-01   8.8930435e-01
   4.3043043e+00   5.5091535e-01   8.8953293e-01
   4.3143143e+00   5.5211935e-01   8.8975250e-01
   4.3243243e+00   5.5334748e-01   8.8996266e-01
   4.3343343e+00   5.5459946e-01   8.9016304e-01
   4.3443443e+00   5.5587500e-01   8.9035327e-01
   4.3543544e+00   5.5717384e-01   8.9053299e-01
   4.3643644e+00   5.5849570e-01   8.9070184e-01
   4.3743744e+00   5.5984029e-01   8.9085949e-01
   4.3843844e+00   5.6120734e-01   8.9100558e-01
   4.3943944e+00   5.6259656e-01   8.9113978e-01
   4.4044044e+00   5.6400767e-01   8.9126178e-01
   4.4144144e+00   5.6544038e-01   8.9137124e-01
   4.4244244e+00   5.6689443e-01   8.9146785e-01
   4.4344344e+00   5.6836951e-01   8.9155131e-01
   4.4444444e+00   5.6986534e-01   8.9162131e-01
   4.4544545e+00   5.7138164e-01   8.9167757e-01
   4.4644645e+00   5.7291812e-01   8.9171978e-01
   4.4744745e+00   5.7447449e-01   8.9174766e-01
   4.4844845e+00   5.7605046e-01   8.9176094e-01
   4.4944945e+00   5.7764574e-01   8.9175933e-01
   4.5045045e+00   5.7926006e-01   8.9174258e-01
   4.5145145e+00   5.8089310e-01   8.9171041e-01
   4.5245245e+00   5.8254459e-01   8.9166258e-01
   4.5345345e+00   5.8421423e-01   8.9159882e-01
   4.5445445e+00   5.8590173e-01   8.9151888e-01
   4.5545546e+00   5.8760680e-01   8.9142252e-01
   4.5645646e+00   5.8932914e-01   8.9130951e-01
   4.5745746e+00   5.9106847e-01   8.9117960e-01
   4.5845846e+00   5.9282448e-01   8.9103257e-01
   4.5945946e+00   5.9459688e-01   8.9086818e-01
   4.6046046e+00   5.9638538e-01   8.9068622e-01
   4.6146146e+00   5.9818968e-01   8.9048647e-01
   4.6246246e+00   6.0000949e-01   8.9026871e-01
   4.6346346e+00   6.0184450e-01   8.9003273e-01
   4.6446446e+00   6.0369442e-01   8.8977834e-01
   4.6546547e+00   6.0555895e-01   8.8950532e-01
   4.6646647e+00   6.0743778e-01   8.8921348e-01
   4.6746747e+00   6.0933063e-01   8.8890262e-01
   4.6846847e+00   6.1123719e-01   8.8857256e-01
   4.6946947e+00   6.1315715e-01   8.8822311e-01
   4.7047047e+00   6.1509022e-01   8.8785408e-01
   4.7147147e+00   6.1703609e-01   8.8746531e-01
   4.7247247e+00   6.1899445e-01   8.8705660e-01
   4.7347347e+00   6.2096501e-01   8.8662780e-01
   4.7447447e+00   6.2294746e-01   8.8617874e-01
   4.7547548e+00   6.2494149e-01   8.8570925e-01
   4.7647648e+00   6.2694679e-01   8.8521917e-01
   4.7747748e+00   6.2896305e-01   8.8470835e-01
   4.7847848e+00   6.3098998e-01   8.8417663e-01
   4.7947948e+00   6.3302725e-01   8.8362387e-01
   4.8048048e+00   6.3507455e-01   8.8304992e-01
   4.8148148e+00   6.3713158e-01   8.8245465e-01
   4.8248248e+00   6.3919803e-01   8.8183790e-01
   4.8348348e+00   6.4127357e-01   8.8119956e-01
   4.8448448e+00   6.4335790e-01   8.8053949e-01
   4.8548549e+00   6.4545069e-01   8.7985756e-01
   4.8648649e+00   6.4755165e-01   8.7915365e-01
   4.8748749e+00   6.4966044e-01   8.7842765e-01
   4.8848849e+00   6.5177675e-01   8.7767943e-01
   4.8948949e+00   6.5390026e-01   8.7690890e-01
   4.9049049e+00   6.5603066e-01   8.7611593e-01
   4.9149149e+00   6.5816762e-01   8.7530044e-01
   4.9249249e+00   6.6031082e-01   8.7446231e-01
   4.9349349e+00   6.6245995e-01   8.7360146e-01
   4.9449449e+00   6.6461467e-01   8.7271778e-01
   4.9549550e+00   6.6677467e-01   8.7181120e-01
   4.9649650e+00   6.6893962e-01   8.7088163e-01
   4.9749750e+00   6.7110920e-01   8.6992899e-01
   4.9849850e+00   6.7328307e-01   8.6895321e-01
   4.9949950e+00   6.7546093e-01   8.6795421e-01
